ANIO,TIPO_UNIV,NIVEL_ACADEM,OF_ACADEM,DISCIP_OCDE,DISCIP_ESPECIF,TIPO_ALUMNO,U_MED,VALOR
2021,Privado,Posgrado,Maestria,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,3
2021,Privado,Posgrado,Maestria,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,15
2021,Privado,Posgrado,Maestria,Humanidades,Historia,EGRESADOS,Cantidad de personas,5
2021,Privado,Posgrado,Maestria,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,80
2021,Privado,Posgrado,Maestria,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,4
2021,Privado,Posgrado,Maestria,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,15
2021,Privado,Posgrado,Maestria,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,24
2021,Privado,Posgrado,Maestria,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,159
2021,Privado,Posgrado,Maestria,Humanidades,Teologia,EGRESADOS,Cantidad de personas,2
2021,Privado,Posgrado,Maestria,Humanidades,Teologia,ESTUDIANTES,Cantidad de personas,84
2021,Privado,Posgrado,Otros,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,42
2021,Privado,Posgrado,Otros,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,137
2021,Privado,Posgrado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,10
2021,Privado,Posgrado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,89
2021,Privado,Posgrado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,13
2021,Privado,Posgrado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,27
2021,Privado,Pregrado,Otros,Humanidades,Artes,EGRESADOS,Cantidad de personas,146
2021,Privado,Pregrado,Otros,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,1.647
2021,Privado,Pregrado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,8
2021,Privado,Pregrado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,54
2021,Privado,Pregrado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,113
2021,Privado,Pregrado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,911
2021,Publica,Grado,Otros,Humanidades,Arqueologia,EGRESADOS,Cantidad de personas,22
2021,Publica,Grado,Otros,Humanidades,Arqueologia,ESTUDIANTES,Cantidad de personas,658
2021,Publica,Grado,Otros,Humanidades,Artes,EGRESADOS,Cantidad de personas,1.860
2021,Publica,Grado,Otros,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,60.103
2021,Publica,Grado,Otros,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,120
2021,Publica,Grado,Otros,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,7.616
2021,Publica,Grado,Otros,Humanidades,Historia,EGRESADOS,Cantidad de personas,399
2021,Publica,Grado,Otros,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,20.689
2021,Publica,Grado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,999
2021,Publica,Grado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,44.503
2021,Publica,Grado,Otros,Humanidades,Otras Ciencias Sociales,EGRESADOS,Cantidad de personas,2
2021,Publica,Grado,Otros,Humanidades,Otras Ciencias Sociales,ESTUDIANTES,Cantidad de personas,17
2021,Publica,Grado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,582
2021,Publica,Grado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,16.665
2021,Publica,Grado,Otros,Humanidades,Teologia,EGRESADOS,Cantidad de personas,1
2021,Publica,Grado,Otros,Humanidades,Teologia,ESTUDIANTES,Cantidad de personas,49
2021,Publica,Posgrado,Doctorado,Humanidades,Arqueologia,EGRESADOS,Cantidad de personas,13
2021,Publica,Posgrado,Doctorado,Humanidades,Arqueologia,ESTUDIANTES,Cantidad de personas,238
2021,Publica,Posgrado,Doctorado,Humanidades,Artes,EGRESADOS,Cantidad de personas,33
2021,Publica,Posgrado,Doctorado,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,644
2021,Publica,Posgrado,Doctorado,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,40
2021,Publica,Posgrado,Doctorado,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,1.001
2021,Publica,Posgrado,Doctorado,Humanidades,Historia,EGRESADOS,Cantidad de personas,45
2021,Publica,Posgrado,Doctorado,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,678
2021,Publica,Posgrado,Doctorado,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,60
2021,Publica,Posgrado,Doctorado,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,926
2021,Publica,Posgrado,Especialidad,Humanidades,Artes,EGRESADOS,Cantidad de personas,12
2021,Publica,Posgrado,Especialidad,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,834
2021,Publica,Posgrado,Especialidad,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,36
2021,Publica,Posgrado,Especialidad,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,244
2021,Publica,Posgrado,Especialidad,Humanidades,Historia,EGRESADOS,Cantidad de personas,18
2021,Publica,Posgrado,Especialidad,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,283
2021,Publica,Posgrado,Especialidad,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,42
2021,Publica,Posgrado,Especialidad,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,643
2021,Publica,Posgrado,Especialidad,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,8
2021,Publica,Posgrado,Especialidad,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,56
2021,Publica,Posgrado,Maestria,Humanidades,Artes,EGRESADOS,Cantidad de personas,31
2021,Publica,Posgrado,Maestria,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,1.047
2021,Publica,Posgrado,Maestria,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,34
2021,Publica,Posgrado,Maestria,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,730
2021,Publica,Posgrado,Maestria,Humanidades,Historia,EGRESADOS,Cantidad de personas,20
2021,Publica,Posgrado,Maestria,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,655
2021,Publica,Posgrado,Maestria,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,88
2021,Publica,Posgrado,Maestria,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,1.623
2021,Publica,Posgrado,Maestria,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,24
2021,Publica,Posgrado,Maestria,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,398
2021,Publica,Pregrado,Otros,Humanidades,Arqueologia,EGRESADOS,Cantidad de personas,3
2021,Publica,Pregrado,Otros,Humanidades,Arqueologia,ESTUDIANTES,Cantidad de personas,35
2021,Publica,Pregrado,Otros,Humanidades,Artes,EGRESADOS,Cantidad de personas,382
2021,Publica,Pregrado,Otros,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,5.565
2021,Publica,Pregrado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,63
2021,Publica,Pregrado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,1.336
2021,Publica,Pregrado,Otros,Humanidades,Otras Ciencias Sociales,EGRESADOS,Cantidad de personas,1
2021,Publica,Pregrado,Otros,Humanidades,Otras Ciencias Sociales,ESTUDIANTES,Cantidad de personas,23
2021,Publica,Pregrado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,196
2021,Publica,Pregrado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,1.862
2022,Privado,Grado,Otros,Humanidades,Artes,EGRESADOS,Cantidad de personas,296
2022,Privado,Grado,Otros,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,4.452
2022,Privado,Grado,Otros,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,33
2022,Privado,Grado,Otros,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,915
2022,Privado,Grado,Otros,Humanidades,Historia,EGRESADOS,Cantidad de personas,33
2022,Privado,Grado,Otros,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,657
2022,Privado,Grado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,386
2022,Privado,Grado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,4.476
2022,Privado,Grado,Otros,Humanidades,Otras Ciencias Sociales,EGRESADOS,Cantidad de personas,4
2022,Privado,Grado,Otros,Humanidades,Otras Ciencias Sociales,ESTUDIANTES,Cantidad de personas,113
2022,Privado,Grado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,1.189
2022,Privado,Grado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,12.642
2022,Privado,Grado,Otros,Humanidades,Teologia,EGRESADOS,Cantidad de personas,123
2022,Privado,Grado,Otros,Humanidades,Teologia,ESTUDIANTES,Cantidad de personas,1.323
2022,Privado,Posgrado,Doctorado,Humanidades,Artes,EGRESADOS,Cantidad de personas,2
2022,Privado,Posgrado,Doctorado,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,31
2022,Privado,Posgrado,Doctorado,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,5
2022,Privado,Posgrado,Doctorado,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,46
2022,Privado,Posgrado,Doctorado,Humanidades,Historia,EGRESADOS,Cantidad de personas,5
2022,Privado,Posgrado,Doctorado,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,64
2022,Privado,Posgrado,Doctorado,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,1
2022,Privado,Posgrado,Doctorado,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,32
2022,Privado,Posgrado,Doctorado,Humanidades,Teologia,EGRESADOS,Cantidad de personas,2
2022,Privado,Posgrado,Doctorado,Humanidades,Teologia,ESTUDIANTES,Cantidad de personas,31
2022,Privado,Posgrado,Especialidad,Humanidades,Artes,EGRESADOS,Cantidad de personas,0
2022,Privado,Posgrado,Especialidad,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,5
2022,Privado,Posgrado,Especialidad,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,17
2022,Privado,Posgrado,Especialidad,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,19
2022,Privado,Posgrado,Especialidad,Humanidades,Historia,EGRESADOS,Cantidad de personas,2
2022,Privado,Posgrado,Especialidad,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,63
2022,Privado,Posgrado,Especialidad,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,2
2022,Privado,Posgrado,Especialidad,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,29
2022,Privado,Posgrado,Especialidad,Humanidades,Otras Ciencias Sociales,EGRESADOS,Cantidad de personas,8
2022,Privado,Posgrado,Especialidad,Humanidades,Otras Ciencias Sociales,ESTUDIANTES,Cantidad de personas,34
2022,Privado,Posgrado,Especialidad,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,10
2022,Privado,Posgrado,Especialidad,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,210
2022,Privado,Posgrado,Especialidad,Humanidades,Teologia,EGRESADOS,Cantidad de personas,0
2022,Privado,Posgrado,Especialidad,Humanidades,Teologia,ESTUDIANTES,Cantidad de personas,12
2022,Privado,Posgrado,Maestria,Humanidades,Artes,EGRESADOS,Cantidad de personas,8
2022,Privado,Posgrado,Maestria,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,78
2022,Privado,Posgrado,Maestria,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,0
2022,Privado,Posgrado,Maestria,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,13
2022,Privado,Posgrado,Maestria,Humanidades,Historia,EGRESADOS,Cantidad de personas,7
2022,Privado,Posgrado,Maestria,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,81
2022,Privado,Posgrado,Maestria,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,3
2022,Privado,Posgrado,Maestria,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,96
2022,Privado,Posgrado,Maestria,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,32
2022,Privado,Posgrado,Maestria,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,241
2022,Privado,Posgrado,Maestria,Humanidades,Teologia,EGRESADOS,Cantidad de personas,17
2022,Privado,Posgrado,Maestria,Humanidades,Teologia,ESTUDIANTES,Cantidad de personas,100
2022,Privado,Posgrado,Otros,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,26
2022,Privado,Posgrado,Otros,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,139
2022,Privado,Posgrado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,3
2022,Privado,Posgrado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,51
2022,Privado,Posgrado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,9
2022,Privado,Posgrado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,21
2022,Privado,Pregrado,Otros,Humanidades,Artes,EGRESADOS,Cantidad de personas,133
2022,Privado,Pregrado,Otros,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,1.779
2022,Privado,Pregrado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,41
2022,Privado,Pregrado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,50
2022,Privado,Pregrado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,310
2022,Privado,Pregrado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,1.290
2022,Publica,Grado,Otros,Humanidades,Arqueologia,EGRESADOS,Cantidad de personas,16
2022,Publica,Grado,Otros,Humanidades,Arqueologia,ESTUDIANTES,Cantidad de personas,787
2022,Publica,Grado,Otros,Humanidades,Artes,EGRESADOS,Cantidad de personas,1.846
2022,Publica,Grado,Otros,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,67.223
2022,Publica,Grado,Otros,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,250
2022,Publica,Grado,Otros,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,10.123
2022,Publica,Grado,Otros,Humanidades,Historia,EGRESADOS,Cantidad de personas,562
2022,Publica,Grado,Otros,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,24.128
2022,Publica,Grado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,1.518
2022,Publica,Grado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,52.255
2022,Publica,Grado,Otros,Humanidades,Otras Ciencias Sociales,EGRESADOS,Cantidad de personas,0
2022,Publica,Grado,Otros,Humanidades,Otras Ciencias Sociales,ESTUDIANTES,Cantidad de personas,14
2022,Publica,Grado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,1.019
2022,Publica,Grado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,16.270
2022,Publica,Grado,Otros,Humanidades,Teologia,EGRESADOS,Cantidad de personas,0
2022,Publica,Grado,Otros,Humanidades,Teologia,ESTUDIANTES,Cantidad de personas,40
2022,Publica,Posgrado,Doctorado,Humanidades,Arqueologia,EGRESADOS,Cantidad de personas,15
2022,Publica,Posgrado,Doctorado,Humanidades,Arqueologia,ESTUDIANTES,Cantidad de personas,128
2022,Publica,Posgrado,Doctorado,Humanidades,Artes,EGRESADOS,Cantidad de personas,15
2022,Publica,Posgrado,Doctorado,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,534
2022,Publica,Posgrado,Doctorado,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,41
2022,Publica,Posgrado,Doctorado,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,637
2022,Publica,Posgrado,Doctorado,Humanidades,Historia,EGRESADOS,Cantidad de personas,35
2022,Publica,Posgrado,Doctorado,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,609
2022,Publica,Posgrado,Doctorado,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,44
2022,Publica,Posgrado,Doctorado,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,529
2022,Publica,Posgrado,Especialidad,Humanidades,Arqueologia,EGRESADOS,Cantidad de personas,2
2022,Publica,Posgrado,Especialidad,Humanidades,Arqueologia,ESTUDIANTES,Cantidad de personas,52
2022,Publica,Posgrado,Especialidad,Humanidades,Artes,EGRESADOS,Cantidad de personas,17
2022,Publica,Posgrado,Especialidad,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,900
2022,Publica,Posgrado,Especialidad,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,69
2022,Publica,Posgrado,Especialidad,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,216
2022,Publica,Posgrado,Especialidad,Humanidades,Historia,EGRESADOS,Cantidad de personas,30
2022,Publica,Posgrado,Especialidad,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,458
2022,Publica,Posgrado,Especialidad,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,38
2022,Publica,Posgrado,Especialidad,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,776
2022,Publica,Posgrado,Especialidad,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,14
2022,Publica,Posgrado,Especialidad,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,156
2022,Publica,Posgrado,Maestria,Humanidades,Artes,EGRESADOS,Cantidad de personas,24
2022,Publica,Posgrado,Maestria,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,1.191
2022,Publica,Posgrado,Maestria,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,21
2022,Publica,Posgrado,Maestria,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,832
2022,Publica,Posgrado,Maestria,Humanidades,Historia,EGRESADOS,Cantidad de personas,14
2022,Publica,Posgrado,Maestria,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,824
2022,Publica,Posgrado,Maestria,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,51
2022,Publica,Posgrado,Maestria,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,1.949
2022,Publica,Posgrado,Maestria,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,10
2022,Publica,Posgrado,Maestria,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,368
2022,Publica,Pregrado,Otros,Humanidades,Arqueologia,EGRESADOS,Cantidad de personas,7
2022,Publica,Pregrado,Otros,Humanidades,Arqueologia,ESTUDIANTES,Cantidad de personas,53
2022,Publica,Pregrado,Otros,Humanidades,Artes,EGRESADOS,Cantidad de personas,910
2022,Publica,Pregrado,Otros,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,11.421
2022,Publica,Pregrado,Otros,Humanidades,Historia,EGRESADOS,Cantidad de personas,64
2022,Publica,Pregrado,Otros,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,0
2022,Publica,Pregrado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,120
2022,Publica,Pregrado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,1.348
2022,Publica,Pregrado,Otros,Humanidades,Otras Ciencias Sociales,EGRESADOS,Cantidad de personas,16
2022,Publica,Pregrado,Otros,Humanidades,Otras Ciencias Sociales,ESTUDIANTES,Cantidad de personas,71
2022,Publica,Pregrado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,361
2022,Publica,Pregrado,Otros,Humanidades,Relaciones Institucionales y Humanas,ESTUDIANTES,Cantidad de personas,1.794
2023,Privado,Grado,Otros,Humanidades,Artes,EGRESADOS,Cantidad de personas,322
2023,Privado,Grado,Otros,Humanidades,Artes,ESTUDIANTES,Cantidad de personas,4.831
2023,Privado,Grado,Otros,Humanidades,Filosofia,EGRESADOS,Cantidad de personas,44
2023,Privado,Grado,Otros,Humanidades,Filosofia,ESTUDIANTES,Cantidad de personas,892
2023,Privado,Grado,Otros,Humanidades,Historia,EGRESADOS,Cantidad de personas,34
2023,Privado,Grado,Otros,Humanidades,Historia,ESTUDIANTES,Cantidad de personas,623
2023,Privado,Grado,Otros,Humanidades,Letras e Idiomas,EGRESADOS,Cantidad de personas,435
2023,Privado,Grado,Otros,Humanidades,Letras e Idiomas,ESTUDIANTES,Cantidad de personas,4.739
2023,Privado,Grado,Otros,Humanidades,Otras Ciencias Sociales,EGRESADOS,Cantidad de personas,4
2023,Privado,Grado,Otros,Humanidades,Otras Ciencias Sociales,ESTUDIANTES,Cantidad de personas,169
2023,Privado,Grado,Otros,Humanidades,Relaciones Institucionales y Humanas,EGRESADOS,Cantidad de personas,1.137
